Zeit,Temperatur Min,Temperatur Max,Temperatur,Luftfeuchtigkeit,Niederschlag,Niederschlagsart,Bedeckung,Sonnenscheindauer,Datum,Kategorie
1983-12-19T23:00Z,0.6,6.4,2.33,89.04,0,,3.38,378,1983/12/20,Clear
1983-12-20T23:00Z,0.9,2.9,1.73,95.96,0,,7.5,0,1983/12/21,Overcast
1983-12-21T23:00Z,0,6.8,2.39,93.75,0,,4,174,1983/12/22,Partially cloudy
1983-12-22T23:00Z,1.6,8.3,5.86,92.5,0,,7.17,0,1983/12/23,Overcast
1983-12-23T23:00Z,6.4,11.2,8.52,89.21,0,,4.96,0,1983/12/24,Overcast
1983-12-24T23:00Z,8,13.6,10.36,61.5,0,,5.75,6,1983/12/25,Overcast
1983-12-25T23:00Z,4.8,9.8,7.44,83.71,0,,7,0,1983/12/26,Overcast
1983-12-26T23:00Z,2.2,6.3,4.25,78.92,0,,5.96,48,1983/12/27,Overcast
1983-12-27T23:00Z,2.6,7.7,5.87,86.13,0,,4.83,78,1983/12/28,Overcast
1983-12-28T23:00Z,1.6,7.5,4.52,93.29,0,,7.67,0,1983/12/29,Overcast
1983-12-29T23:00Z,1.1,5.4,3.6,89.08,0,,5.08,24,1983/12/30,Overcast
1983-12-30T23:00Z,1,4.9,3.12,75.83,0,,4.58,78,1983/12/31,Overcast
1983-12-31T23:00Z,-0.5,4.6,2.27,75.79,0,,4.25,294,1984/01/01,Partially cloudy
1984-01-01T23:00Z,-1,5.1,2.78,88.83,0,,7.58,30,1984/01/02,Overcast
1984-01-02T23:00Z,3,6.4,4.68,76.13,0,,6.38,0,1984/01/03,Overcast
1984-01-03T23:00Z,1.2,3.3,1.9,82.67,0,,7,54,1984/01/04,Overcast
1984-01-04T23:00Z,-0.4,2.3,0.7,81.83,0,,4.92,174,1984/01/05,Partially cloudy
1984-01-05T23:00Z,-0.3,2.3,0.71,88.46,0,,7.08,0,1984/01/06,Overcast
1984-01-06T23:00Z,0.9,3.4,2.08,87.67,0,,7.29,0,1984/01/07,Overcast
1984-01-07T23:00Z,0.2,2.2,1.17,80.67,0,,3.83,66,1984/01/08,Clear
1984-01-08T23:00Z,0.1,2.4,0.9,83.42,0,,6.17,24,1984/01/09,Overcast
1984-01-09T23:00Z,-2.5,1.2,-0.26,86.29,0,,6.3,24,1984/01/10,Overcast
1984-01-10T23:00Z,-2.5,1.9,-0.25,83.04,0,,7.25,0,1984/01/11,Overcast
1984-01-11T23:00Z,-0.3,3.2,1.62,86.33,0,,7.17,0,1984/01/12,Overcast
1984-01-12T23:00Z,0.5,7,2.89,82.75,0,,5.38,0,1984/01/13,Overcast
1984-01-13T23:00Z,4.8,11.1,7,79.21,0,,7.29,0,1984/01/14,Overcast
1984-01-14T23:00Z,0,4.2,2.09,78.5,0,,5.63,54,1984/01/15,Overcast
1984-01-15T23:00Z,0.6,4.9,2.43,75.83,0,,5.75,90,1984/01/16,Overcast
1984-01-16T23:00Z,1.9,6.3,4.87,80.92,0,,6.42,12,1984/01/17,Overcast
1984-01-17T23:00Z,-1.5,2.9,0.9,79.38,0,,3.04,270,1984/01/18,Clear
1984-01-18T23:00Z,-4.9,0.2,-1.85,87.21,0,,4.46,96,1984/01/19,Overcast
1984-01-19T23:00Z,-2.2,2.9,0.05,77,0,,5.21,234,1984/01/20,Partially cloudy
1984-01-20T23:00Z,-5.2,-0.6,-3.14,89.04,0,,3.92,6,1984/01/21,Clear
1984-01-21T23:00Z,-6.4,1.5,-3.78,84.58,0,,5.83,0,1984/01/22,Overcast
1984-01-22T23:00Z,-0.2,2,1.05,85.42,0,,6.46,186,1984/01/23,Partially cloudy
1984-01-23T23:00Z,0.3,2.5,1.44,84.67,0,,6.48,6,1984/01/24,Overcast
1984-01-24T23:00Z,-4.9,1.1,-0.98,88.58,0,,5.04,174,1984/01/25,Partially cloudy
1984-01-25T23:00Z,-9.6,-1,-4.27,82.17,0,,4.96,42,1984/01/26,Overcast
1984-01-26T23:00Z,-2,0.2,-0.99,77.17,0,,7.13,24,1984/01/27,Overcast
1984-01-27T23:00Z,-3.1,2.4,-0.44,84.08,0,,6.29,114,1984/01/28,Overcast
1984-01-28T23:00Z,-1.2,4.1,1.61,87.71,0,,5.63,144,1984/01/29,Partially cloudy
1984-01-29T23:00Z,1.1,3.5,2.12,94,0,,7.5,0,1984/01/30,Overcast
1984-01-30T23:00Z,-0.3,3.7,1.46,91.5,0,,4.92,12,1984/01/31,Overcast
1984-01-31T23:00Z,-0.9,2.9,1,93.17,0,,6.13,96,1984/02/01,Overcast
1984-02-01T23:00Z,0.8,5.4,3.07,88.92,0,,7.79,0,1984/02/02,Overcast
1984-02-02T23:00Z,0.1,5.8,3.39,84.58,0,,6.23,78,1984/02/03,Overcast
1984-02-03T23:00Z,3.7,4.9,4.26,77.88,0,,6.92,18,1984/02/04,Overcast
1984-02-04T23:00Z,2.1,9,5.98,86.38,0,,6.92,6,1984/02/05,Overcast
1984-02-05T23:00Z,1,6.8,3.46,85.75,0,,7.04,0,1984/02/06,Overcast
1984-02-06T23:00Z,0.5,7.6,3.35,78.38,0,,4.92,252,1984/02/07,Partially cloudy
1984-02-07T23:00Z,-0.2,2.2,1.06,86.63,0,,7,0,1984/02/08,Overcast
1984-02-08T23:00Z,0.9,3,1.95,73.58,0,,7,114,1984/02/09,Overcast
1984-02-09T23:00Z,-2.1,1.6,0.09,77.38,0,,6.17,198,1984/02/10,Partially cloudy
1984-02-10T23:00Z,-0.2,4.6,2.17,86.29,0,,6.5,12,1984/02/11,Overcast
1984-02-11T23:00Z,-4,1.8,-1.53,65.13,0,,0.96,528,1984/02/12,Clear
1984-02-12T23:00Z,-3.3,1.3,-1.65,73,0,,3.42,198,1984/02/13,Clear
1984-02-13T23:00Z,-5.9,1.4,-2.28,63.63,0,,3.21,480,1984/02/14,Clear
1984-02-14T23:00Z,-5.1,0.9,-2.07,66.96,0,,1.33,492,1984/02/15,Clear
1984-02-15T23:00Z,-7.3,-1,-4.25,74.88,0,,0.09,432,1984/02/16,Clear
1984-02-16T23:00Z,-9.6,-1.1,-5.44,75.21,0,,0.08,444,1984/02/17,Clear
1984-02-17T23:00Z,-9.6,-0.5,-5.4,73.83,0,,0,396,1984/02/18,Clear
1984-02-18T23:00Z,-7.3,2,-3.1,69.04,0,,2.04,414,1984/02/19,Clear
1984-02-19T23:00Z,-7.8,1.9,-2.99,76.13,0,,1.75,306,1984/02/20,Clear
1984-02-20T23:00Z,-3.1,5.6,0.58,77.46,0,,6.46,42,1984/02/21,Overcast
1984-02-21T23:00Z,-1.6,3.5,0.06,90.42,0,,4.96,24,1984/02/22,Overcast
1984-02-22T23:00Z,-2.5,2,-0.76,93.04,0,,3.87,72,1984/02/23,Clear
1984-02-23T23:00Z,-0.3,1.5,0.47,78.88,0,,7.92,0,1984/02/24,Overcast
1984-02-24T23:00Z,-1.3,0.1,-0.47,82.75,0,,8,0,1984/02/25,Overcast
1984-02-25T23:00Z,-0.2,6.3,2.44,83.67,0,,7.54,72,1984/02/26,Overcast
1984-02-26T23:00Z,-0.2,1.9,0.43,94.08,0,,6.5,0,1984/02/27,Overcast
1984-02-27T23:00Z,-1.3,2.8,0.11,86.79,0,,5.17,84,1984/02/28,Overcast
1984-02-28T23:00Z,-2.3,3.4,0.46,83.46,0,,6.08,0,1984/02/29,Overcast
1984-02-29T23:00Z,-4.4,6.1,0.22,81.5,0,,0.33,408,1984/03/01,Clear
1984-03-01T23:00Z,-3.4,3.5,0.53,86.67,0,,5.65,0,1984/03/02,Overcast
1984-03-02T23:00Z,-0.8,3.5,1.12,77.21,0,,5.88,150,1984/03/03,Partially cloudy
1984-03-03T23:00Z,-1.6,4.7,1.26,75.25,0,,1.96,498,1984/03/04,Clear
1984-03-04T23:00Z,-3.2,2.9,0.16,81.42,0,,5.79,30,1984/03/05,Overcast
1984-03-05T23:00Z,1.1,7.8,3.73,76.67,0,,5.21,180,1984/03/06,Partially cloudy
1984-03-06T23:00Z,1.4,6.2,4,78.88,0,,7.63,0,1984/03/07,Overcast
1984-03-07T23:00Z,-0.9,5.3,1.53,63.04,0,,4.75,432,1984/03/08,Partially cloudy
1984-03-08T23:00Z,-2.6,1.4,-0.52,72.38,0,,5.63,120,1984/03/09,Overcast
1984-03-09T23:00Z,-4.6,2.8,-1.29,69.33,0,,2.83,444,1984/03/10,Clear
1984-03-10T23:00Z,-5.7,4.5,-0.72,63.75,0,,0.08,594,1984/03/11,Clear
1984-03-11T23:00Z,-4.9,4.4,-0.09,73.54,0,,4.13,270,1984/03/12,Partially cloudy
1984-03-12T23:00Z,-1.2,5.2,1.82,77.33,0,,5.08,132,1984/03/13,Partially cloudy
1984-03-13T23:00Z,-2.1,5.7,1.73,77.33,0,,1.58,228,1984/03/14,Clear
1984-03-14T23:00Z,-0.7,10.4,4.08,64.67,0,,0.08,558,1984/03/15,Clear
1984-03-15T23:00Z,-0.2,8.9,3.66,69.75,0,,4.04,90,1984/03/16,Overcast
1984-03-16T23:00Z,-0.7,10,3.81,71.46,0,,1.3,336,1984/03/17,Clear
1984-03-17T23:00Z,-1.4,9,2.34,72.96,0,,0.71,378,1984/03/18,Clear
1984-03-18T23:00Z,-2.9,6.7,1.23,60.42,0,,0.46,564,1984/03/19,Clear
1984-03-19T23:00Z,-5.2,7.6,1.28,47.96,0,,0.13,624,1984/03/20,Clear
1984-03-20T23:00Z,-3.2,10,3.2,56.33,0,,0,576,1984/03/21,Clear
1984-03-21T23:00Z,-2.2,10.9,4.05,54.88,0,,0,576,1984/03/22,Clear
1984-03-22T23:00Z,-2.7,10.7,3.9,55.13,0,,0,582,1984/03/23,Clear
1984-03-23T23:00Z,-1.9,12.3,5.78,56.79,0,,4.38,240,1984/03/24,Partially cloudy
1984-03-24T23:00Z,2.8,6.6,5.02,87.48,0,,6.22,0,1984/03/25,Overcast
1984-03-25T22:00Z,-0.1,11.2,4.96,80.67,0,,5.42,192,1984/03/26,Partially cloudy
1984-03-26T22:00Z,4.1,10.9,7.33,69.92,0,,6.04,252,1984/03/27,Partially cloudy
1984-03-27T22:00Z,6.8,13.5,9.99,77.13,0,,7.13,132,1984/03/28,Partially cloudy
1984-03-28T22:00Z,4.2,9.9,7.34,80.75,0,,7.25,18,1984/03/29,Overcast
1984-03-29T22:00Z,3,8.1,5.22,71.25,0,,6.63,114,1984/03/30,Overcast
1984-03-30T22:00Z,0,9.9,4.37,78.08,0,,3.54,246,1984/03/31,Clear
1984-03-31T22:00Z,2.4,4.7,3.44,92.33,0,,7.79,0,1984/04/01,Overcast
1984-04-01T22:00Z,-0.2,3.1,1.88,94.29,0,,8,0,1984/04/02,Overcast
1984-04-02T22:00Z,-1.1,1.3,0.37,91.17,0,,7.75,0,1984/04/03,Overcast
1984-04-03T22:00Z,-0.1,2.7,1.04,90.96,0,,7.26,0,1984/04/04,Overcast
1984-04-04T22:00Z,-1.4,5.8,1.81,86.71,0,,4.08,54,1984/04/05,Overcast
1984-04-05T22:00Z,1.9,6.4,3.62,82.67,0,,7.21,12,1984/04/06,Overcast
1984-04-06T22:00Z,-1.8,7.9,5.03,81.67,0,,6.79,0,1984/04/07,Overcast
1984-04-07T22:00Z,4.4,7.9,6.32,74.33,0,,7.88,42,1984/04/08,Overcast
1984-04-08T22:00Z,4,9.1,6.25,68.38,0,,7.35,102,1984/04/09,Overcast
1984-04-09T22:00Z,3.4,10,6.63,71.79,0,,6.46,12,1984/04/10,Overcast
1984-04-10T22:00Z,2.5,10.8,6.04,79.46,0,,6.39,12,1984/04/11,Overcast
1984-04-11T22:00Z,2.3,6.2,4.59,87.58,0,,6.5,0,1984/04/12,Overcast
1984-04-12T22:00Z,4,12.1,7.43,71.38,0,,5.08,198,1984/04/13,Partially cloudy
1984-04-13T22:00Z,1.2,18.7,9.8,62.79,0,,1.13,666,1984/04/14,Clear
1984-04-14T22:00Z,3.9,22.2,14.09,49.42,0,,3.29,654,1984/04/15,Clear
1984-04-15T22:00Z,3.9,11.5,7.66,76.33,0,,6.79,0,1984/04/16,Overcast
1984-04-16T22:00Z,1.7,10.6,5.7,69.29,0,,4.13,282,1984/04/17,Partially cloudy
1984-04-17T22:00Z,-0.4,12.4,6.33,55.08,0,,1.67,666,1984/04/18,Clear
1984-04-18T22:00Z,0.9,14.2,7.98,48.67,0,,0.63,732,1984/04/19,Clear
1984-04-19T22:00Z,0.7,17.3,10.13,43.79,0,,3.38,594,1984/04/20,Clear
1984-04-20T22:00Z,6.5,21,14.23,39.08,0,,2.5,762,1984/04/21,Clear
1984-04-21T22:00Z,6.2,22.9,14.87,45.29,0,,3.79,462,1984/04/22,Clear
1984-04-22T22:00Z,9.2,21.5,15.24,45.25,0,,0.71,702,1984/04/23,Clear
1984-04-23T22:00Z,6.3,19.2,12.64,45.33,0,,1.5,702,1984/04/24,Clear
1984-04-24T22:00Z,5.8,19.2,12.76,44.58,0,,0.22,768,1984/04/25,Clear
1984-04-25T22:00Z,4.5,20.7,13.37,48.79,0,,2.63,660,1984/04/26,Clear
1984-04-26T22:00Z,1.9,13.5,8.42,42.17,0,,2.04,756,1984/04/27,Clear
1984-04-27T22:00Z,2.5,9.5,6.32,53.33,0,,3.92,474,1984/04/28,Clear
1984-04-28T22:00Z,-0.2,12.9,6.46,55.08,0,,0.88,756,1984/04/29,Clear
1984-04-29T22:00Z,2.7,13.1,8.17,58.29,0,,5.46,198,1984/04/30,Partially cloudy
1984-04-30T22:00Z,4.8,17.1,10.91,56.17,0,,2.63,708,1984/05/01,Clear
1984-05-01T22:00Z,4.6,20.9,12.68,50.58,0,,5,156,1984/05/02,Partially cloudy
1984-05-02T22:00Z,8.5,18.1,13.6,64.63,0,,6.46,96,1984/05/03,Overcast
1984-05-03T22:00Z,9.5,19.8,14.72,63.96,0,,6.17,402,1984/05/04,Partially cloudy
1984-05-04T22:00Z,11.5,20.2,15.58,70.79,0,,7.5,132,1984/05/05,Partially cloudy
1984-05-05T22:00Z,11.6,19.3,14.89,72.83,0,,5.67,420,1984/05/06,Partially cloudy
1984-05-06T22:00Z,4,12.1,6.99,85.88,0,,6.04,0,1984/05/07,Overcast
1984-05-07T22:00Z,2.5,10.5,5.94,67.58,0,,4.26,276,1984/05/08,Partially cloudy
1984-05-08T22:00Z,0.5,12.2,7.03,62.17,0,,3.5,432,1984/05/09,Clear
1984-05-09T22:00Z,6.4,12.6,9.25,58.58,0,,6.29,294,1984/05/10,Partially cloudy
1984-05-10T22:00Z,5.5,12,8.5,69.46,0,,6.79,216,1984/05/11,Partially cloudy
1984-05-11T22:00Z,5.5,8.8,6.45,82.46,0,,8,0,1984/05/12,Overcast
1984-05-12T22:00Z,5.6,8.8,7.21,90.29,0,,8,0,1984/05/13,Overcast
1984-05-13T22:00Z,7,9.2,8.23,94.58,0,,8,0,1984/05/14,Overcast
1984-05-14T22:00Z,6.4,17.9,12.13,70.29,0,,4.83,636,1984/05/15,Partially cloudy
1984-05-15T22:00Z,9,20.8,13.07,74.04,0,,5.5,414,1984/05/16,Partially cloudy
1984-05-16T22:00Z,9.5,16.7,12.75,75.08,0,,4.67,450,1984/05/17,Partially cloudy
1984-05-17T22:00Z,9.7,21.7,15.6,62.04,0,,4.54,564,1984/05/18,Partially cloudy
1984-05-18T22:00Z,10,24.8,15.8,67.92,0,,5.21,558,1984/05/19,Partially cloudy
1984-05-19T22:00Z,7.8,17.3,13.2,74.79,0,,5.75,96,1984/05/20,Overcast
1984-05-20T22:00Z,9.1,14,11.42,88.75,0,,8,0,1984/05/21,Overcast
1984-05-21T22:00Z,8.3,17.8,12.2,70.38,0,,5.25,354,1984/05/22,Partially cloudy
1984-05-22T22:00Z,8,17.3,11.19,82.29,0,,6.58,102,1984/05/23,Overcast
1984-05-23T22:00Z,8.7,10.3,9.32,91.29,0,,8,0,1984/05/24,Overcast
1984-05-24T22:00Z,9.2,17.2,11.86,84.88,0,,7.42,198,1984/05/25,Partially cloudy
1984-05-25T22:00Z,8.3,18.3,12.83,80.92,0,,5.04,306,1984/05/26,Partially cloudy
1984-05-26T22:00Z,10,13.1,11.47,86.54,0,,7.71,0,1984/05/27,Overcast
1984-05-27T22:00Z,8.2,11.7,9.55,86.88,0,,7.78,12,1984/05/28,Overcast
1984-05-28T22:00Z,5.2,13.8,10.02,70.88,0,,6.5,54,1984/05/29,Overcast
1984-05-29T22:00Z,7.6,9.1,8.39,91.17,0,,8,0,1984/05/30,Overcast
1984-05-30T22:00Z,7.7,12,9.73,87.75,0,,7.25,0,1984/05/31,Overcast
1984-05-31T22:00Z,5.8,20.1,13.88,69.46,0,,3,744,1984/06/01,Clear
1984-06-01T22:00Z,12.4,18.2,14.58,80.17,0,,6.21,174,1984/06/02,Partially cloudy
1984-06-02T22:00Z,11.3,25.4,19.02,67.96,0,,6.21,174,1984/06/03,Partially cloudy
1984-06-03T22:00Z,9.3,15.9,12.28,84.29,0,,6.58,102,1984/06/04,Overcast
1984-06-04T22:00Z,6.1,17.7,12.48,76.42,0,,5.38,300,1984/06/05,Partially cloudy
1984-06-05T22:00Z,9.7,13.8,11.39,86.38,0,,7.54,0,1984/06/06,Overcast
1984-06-06T22:00Z,8.6,15.7,11.88,78.46,0,,5.83,396,1984/06/07,Partially cloudy
1984-06-07T22:00Z,8.1,17.7,11.82,83.08,0,,6.92,114,1984/06/08,Overcast
1984-06-08T22:00Z,9.2,11.2,10.26,78.88,0,,7.04,12,1984/06/09,Overcast
1984-06-09T22:00Z,6.8,21.4,14.71,61.88,0,,2.22,810,1984/06/10,Clear
1984-06-10T22:00Z,9.2,18.8,14.43,66.79,0,,4.88,456,1984/06/11,Partially cloudy
1984-06-11T22:00Z,7.5,20,14.17,61.71,0,,3.42,780,1984/06/12,Clear
1984-06-12T22:00Z,8.7,23,16.82,65.42,0,,3.88,462,1984/06/13,Clear
1984-06-13T22:00Z,13.4,23.7,17.64,74.92,0,,5.08,360,1984/06/14,Partially cloudy
1984-06-14T22:00Z,10.6,13.6,12.22,77.92,0,,6.54,6,1984/06/15,Overcast
1984-06-15T22:00Z,10.7,15.5,12.94,72.63,0,,7.38,30,1984/06/16,Overcast
1984-06-16T22:00Z,10.7,18.8,14.55,66.71,0,,4.04,492,1984/06/17,Partially cloudy
1984-06-17T22:00Z,10.1,21.5,16.3,64.29,0,,1.88,732,1984/06/18,Clear
1984-06-18T22:00Z,10.8,25,18.38,63,0,,0.88,822,1984/06/19,Clear
1984-06-19T22:00Z,11.3,27.7,19.7,65.67,0,,3.21,744,1984/06/20,Clear
1984-06-20T22:00Z,15.1,26.1,19.1,80.63,0,,4.79,444,1984/06/21,Partially cloudy
1984-06-21T22:00Z,15.7,22.2,18.44,61.67,0,,6.04,606,1984/06/22,Partially cloudy
1984-06-22T22:00Z,12.2,18.4,15.25,59.71,0,,6.08,486,1984/06/23,Partially cloudy
1984-06-23T22:00Z,9.4,15.1,12.05,69.25,0,,6.5,204,1984/06/24,Partially cloudy
1984-06-24T22:00Z,6.6,13.3,10.49,83.63,0,,6.17,0,1984/06/25,Overcast
1984-06-25T22:00Z,10.1,16.6,13.55,67.71,0,,5.21,354,1984/06/26,Partially cloudy
1984-06-26T22:00Z,7.3,23.4,16.42,66.58,0,,1.42,798,1984/06/27,Clear
1984-06-27T22:00Z,11,20.9,15.76,71.38,0,,5.17,330,1984/06/28,Partially cloudy
1984-06-28T22:00Z,8.9,14.3,11.24,69.17,0,,5.63,252,1984/06/29,Partially cloudy
1984-06-29T22:00Z,8.2,14.7,10.72,79.54,0,,5.33,234,1984/06/30,Partially cloudy
1984-06-30T22:00Z,5.4,21,14.32,63.67,0,,2.67,816,1984/07/01,Clear
1984-07-01T22:00Z,10.6,19.6,14.63,76.17,0,,5.96,378,1984/07/02,Partially cloudy
1984-07-02T22:00Z,8.9,13.7,11.07,82.13,0,,7.04,150,1984/07/03,Partially cloudy
1984-07-03T22:00Z,8.8,13.4,11.32,77.08,0,,7.88,0,1984/07/04,Overcast
1984-07-04T22:00Z,10.3,13.4,11.82,75.83,0,,7.58,0,1984/07/05,Overcast
1984-07-05T22:00Z,10.2,18.1,13.32,73.83,0,,5.33,372,1984/07/06,Partially cloudy
1984-07-06T22:00Z,7.3,22.9,15.55,68.75,0,,0.63,798,1984/07/07,Clear
1984-07-07T22:00Z,10,26.1,18.58,55.92,0,,0.96,870,1984/07/08,Clear
1984-07-08T22:00Z,12.4,30.5,21.83,61.79,0,,1.08,858,1984/07/09,Clear
1984-07-09T22:00Z,16.3,32,24.82,62,0,,3.33,768,1984/07/10,Clear
1984-07-10T22:00Z,17.3,35.6,26.97,59.79,0,,2.08,654,1984/07/11,Clear
1984-07-11T22:00Z,16.6,24.7,20.59,68.67,0,,4.33,432,1984/07/12,Partially cloudy
1984-07-12T22:00Z,14,22.6,18.18,66.29,0,,4.25,486,1984/07/13,Partially cloudy
1984-07-13T22:00Z,12.5,20,16.25,74.79,0,,6.17,162,1984/07/14,Partially cloudy
1984-07-14T22:00Z,11.7,18.1,15.03,87.75,0,,7.33,216,1984/07/15,Partially cloudy
1984-07-15T22:00Z,10.5,15.7,12.6,84.96,0,,7.21,138,1984/07/16,Partially cloudy
1984-07-16T22:00Z,11.5,14.7,12.75,79.29,0,,7.71,6,1984/07/17,Overcast
1984-07-17T22:00Z,11.9,18.4,14.55,71.33,0,,7.42,42,1984/07/18,Overcast
1984-07-18T22:00Z,12.5,18.9,15.06,79.63,0,,6.17,66,1984/07/19,Overcast
1984-07-19T22:00Z,11.2,18.1,14.13,74.46,0,,4.33,120,1984/07/20,Overcast
1984-07-20T22:00Z,7.3,19.9,13.78,73.29,0,,3.42,420,1984/07/21,Clear
1984-07-21T22:00Z,8.5,22.7,16.1,68.08,0,,4,666,1984/07/22,Partially cloudy
1984-07-22T22:00Z,13,21.9,17.18,59.75,0,,4.29,666,1984/07/23,Partially cloudy
1984-07-23T22:00Z,10,25.1,17.95,65.5,0,,2.54,624,1984/07/24,Clear
1984-07-24T22:00Z,11.9,25,18,69.79,0,,3.42,516,1984/07/25,Clear
1984-07-25T22:00Z,13.2,18.1,15.51,74.54,0,,7.5,60,1984/07/26,Overcast
1984-07-26T22:00Z,12.6,17.5,15.38,68.25,0,,6.87,216,1984/07/27,Partially cloudy
1984-07-27T22:00Z,13.4,17.1,15.07,82.38,0,,7.75,18,1984/07/28,Overcast
1984-07-28T22:00Z,15.4,26.4,19.97,72.67,0,,4.29,480,1984/07/29,Partially cloudy
1984-07-29T22:00Z,11.3,30.3,21.9,62.25,0,,0.33,786,1984/07/30,Clear
1984-07-30T22:00Z,17.2,30.6,23.94,63.54,0,,3.63,672,1984/07/31,Clear
1984-07-31T22:00Z,14.4,21.4,17.6,85.58,0,,6.92,42,1984/08/01,Overcast
1984-08-01T22:00Z,11.4,23.8,17.72,73.17,0,,4.48,528,1984/08/02,Partially cloudy
1984-08-02T22:00Z,15,29.6,22.32,59.08,0,,3.04,810,1984/08/03,Clear
1984-08-03T22:00Z,16.8,23.6,20.08,77.58,0,,5.83,216,1984/08/04,Partially cloudy
1984-08-04T22:00Z,15.2,20.7,17.28,85.54,0,,6.46,174,1984/08/05,Partially cloudy
1984-08-05T22:00Z,12.5,19.9,16,73.38,0,,4.33,414,1984/08/06,Partially cloudy
1984-08-06T22:00Z,10.4,23.6,16.44,70.04,0,,2.63,630,1984/08/07,Clear
1984-08-07T22:00Z,12,23.8,17.42,73,0,,4.67,342,1984/08/08,Partially cloudy
1984-08-08T22:00Z,15,22.1,18.22,74.25,0,,7.21,126,1984/08/09,Partially cloudy
1984-08-09T22:00Z,16.4,20.1,17.65,83.04,0,,7.83,12,1984/08/10,Overcast
1984-08-10T22:00Z,14.4,17.3,16.1,88.75,0,,8,0,1984/08/11,Overcast
1984-08-11T22:00Z,13.8,19.9,16.58,85.38,0,,7.63,18,1984/08/12,Overcast
1984-08-12T22:00Z,12,23.1,17.62,73.54,0,,4.83,498,1984/08/13,Partially cloudy
1984-08-13T22:00Z,13.9,24.8,19.03,61.17,0,,2.83,702,1984/08/14,Clear
1984-08-14T22:00Z,12.3,23.9,18.16,68.88,0,,3.83,396,1984/08/15,Clear
1984-08-15T22:00Z,12.8,24.1,17.28,68.04,0,,3.83,510,1984/08/16,Clear
1984-08-16T22:00Z,10.8,23.8,16.77,70.42,0,,1.79,528,1984/08/17,Clear
1984-08-17T22:00Z,11.6,23.5,17.68,64.71,0,,4,576,1984/08/18,Partially cloudy
1984-08-18T22:00Z,13.9,23.9,18.35,65.21,0,,5.38,306,1984/08/19,Partially cloudy
1984-08-19T22:00Z,11.9,24.8,18.2,69.42,0,,1.46,588,1984/08/20,Clear
1984-08-20T22:00Z,11.2,26.8,18.95,63.17,0,,0,702,1984/08/21,Clear
1984-08-21T22:00Z,11.7,27.5,19.78,55.33,0,,0.09,768,1984/08/22,Clear
1984-08-22T22:00Z,11.9,28.4,20.34,55.38,0,,2,726,1984/08/23,Clear
1984-08-23T22:00Z,12.7,25,18.42,71.79,0,,3.33,348,1984/08/24,Clear
1984-08-24T22:00Z,14.3,17.7,15.99,90.58,0,,7.04,0,1984/08/25,Overcast
1984-08-25T22:00Z,15.3,20.1,17.33,87.63,0,,7.5,18,1984/08/26,Overcast
1984-08-26T22:00Z,13.4,21.7,16.79,81.79,0,,3.29,276,1984/08/27,Clear
1984-08-27T22:00Z,10.4,24.3,17,73.75,0,,0.38,624,1984/08/28,Clear
1984-08-28T22:00Z,10.4,24.7,17.55,72.29,0,,1.29,510,1984/08/29,Clear
1984-08-29T22:00Z,11.9,21.1,16.61,77.63,0,,4.25,48,1984/08/30,Overcast
1984-08-30T22:00Z,14.4,25.1,19.24,66.83,0,,2.42,456,1984/08/31,Clear
1984-08-31T22:00Z,13.9,25.9,19.51,67.92,0,,3.36,528,1984/09/01,Clear
1984-09-01T22:00Z,13.2,25.7,19.08,70.83,0,,2.73,492,1984/09/02,Clear
1984-09-02T22:00Z,13.4,24.4,19.08,66.08,0,,3.09,492,1984/09/03,Clear
1984-09-03T22:00Z,15.7,23.4,19.05,67.92,0,,5.64,336,1984/09/04,Partially cloudy
1984-09-04T22:00Z,9.3,15.9,11.58,89.33,0,,7.91,0,1984/09/05,Overcast
1984-09-05T22:00Z,7.4,11,9.5,86.71,0,,7.77,0,1984/09/06,Overcast
1984-09-06T22:00Z,7.8,10.3,8.81,86.75,0,,7.73,12,1984/09/07,Overcast
1984-09-07T22:00Z,9.3,9.9,9.57,90.46,0,,7.95,0,1984/09/08,Overcast
1984-09-08T22:00Z,9.5,12.7,11.18,91.08,0,,8,0,1984/09/09,Overcast
1984-09-09T22:00Z,9.6,14.3,11.84,79.42,0,,7.05,222,1984/09/10,Partially cloudy
1984-09-10T22:00Z,10.8,13.7,12.1,80.04,0,,7.59,12,1984/09/11,Overcast
1984-09-11T22:00Z,11,16.2,13.57,83.54,0,,7.32,84,1984/09/12,Overcast
1984-09-12T22:00Z,12.8,21,16.3,80.75,0,,5.5,276,1984/09/13,Partially cloudy
1984-09-13T22:00Z,11,21.2,15.45,83.21,0,,4.95,354,1984/09/14,Partially cloudy
1984-09-14T22:00Z,13.2,15.4,14.15,91.21,0,,7.82,0,1984/09/15,Overcast
1984-09-15T22:00Z,12.5,16.3,14.15,86.5,0,,7.91,0,1984/09/16,Overcast
1984-09-16T22:00Z,10.5,13.6,12.57,87.71,0,,8,0,1984/09/17,Overcast
1984-09-17T22:00Z,10.6,17.6,13.18,82.88,0,,7.29,48,1984/09/18,Overcast
1984-09-18T22:00Z,7.2,18.1,12.29,83.67,0,,3.82,234,1984/09/19,Clear
1984-09-19T22:00Z,11.9,16.4,13.68,78.33,0,,6.88,36,1984/09/20,Overcast
1984-09-20T22:00Z,9,18,13.98,81.08,0,,5.67,198,1984/09/21,Partially cloudy
